,Unnamed: 0,accepted,author,kingdom,Family,name,rank,powo_Snippet,Source,fqId
596,597,True,Wassh. & L.B.Sm.,Plantae,Acanthaceae,Justicia brandegeeana,Species," <b>Use</b>: Ornamental, traditional <em>medicine</em>.",POWO pages(/taxon/urn:lsid:ipni.org:names:289220-2),urn:lsid:ipni.org:names:289220-2
597,598,True,(Roxb.) Zoll. & Moritzi,Plantae,Araceae,Schismatoglottis calyptrata,Species, <b>Use</b>: The stems are used as a tonic <em>medicine</em> to treat lumbago,POWO pages(/taxon/urn:lsid:ipni.org:names:88710-1),urn:lsid:ipni.org:names:88710-1
598,599,True,(Jack) I.C.Nielsen,Plantae,Fabaceae,Archidendron jiringa,Species," <b>Use</b>: Chemical products, Domestic, Food and Drink, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:475066-1),urn:lsid:ipni.org:names:475066-1
599,600,True,Pall.,Plantae,Fabaceae,Astragalus sieversianus,Species," <b>Use</b>: Domestic, Fibre, Food and Drink, Forage, <em>Medicine</em>, Weed",POWO pages(/taxon/urn:lsid:ipni.org:names:479820-1),urn:lsid:ipni.org:names:479820-1
600,601,True,Lam.,Plantae,Fabaceae,Bauhinia rufescens,Species," <b>Use</b>: Chemical products, Fibre, Forage, <em>Medicine</em>, Miscellaneous",POWO pages(/taxon/urn:lsid:ipni.org:names:481643-1),urn:lsid:ipni.org:names:481643-1
601,602,True,L.,Plantae,Fabaceae,Bauhinia tomentosa,Species," <b>Use</b>: Chemical products, Domestic, Environmental, Fibre, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:30193-2),urn:lsid:ipni.org:names:30193-2
602,603,True,(L.) Tod.,Plantae,Fabaceae,Biancaea sappan,Species," <b>Use</b>: Chemical products, Domestic, Environmental, Fibre, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:481889-1),urn:lsid:ipni.org:names:481889-1
603,604,True,Vogel,Plantae,Fabaceae,Dipteryx alata,Species," <b>Use</b>: Chemical products, Environmental, Food and Drink, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:492757-1),urn:lsid:ipni.org:names:492757-1
604,605,True,Spreng.,Plantae,Fabaceae,Entada rheedei,Species," <b>Use</b>: Domestic, Fibre, Food and Drink, <em>Medicine</em>, Miscellaneous",POWO pages(/taxon/urn:lsid:ipni.org:names:493874-1),urn:lsid:ipni.org:names:493874-1
605,606,True,Ledeb.,Plantae,Fabaceae,Hedysarum neglectum,Species," <b>Use</b>: Chemical products, Environmental, Forage, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:497919-1),urn:lsid:ipni.org:names:497919-1
606,607,True,Gaertn.,Plantae,Fabaceae,Hymenaea verrucosa,Species," <b>Use</b>: Chemical products, Domestic, Food and Drink, <em>Medicine</em>, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:498815-1),urn:lsid:ipni.org:names:498815-1
607,608,True,J.C.Wendl.,Plantae,Fabaceae,Indigofera glandulosa,Species," <b>Use</b>: Chemical products, Food and Drink, Forage, <em>Medicine</em>, Weed",POWO pages(/taxon/urn:lsid:ipni.org:names:499392-1),urn:lsid:ipni.org:names:499392-1
608,609,True,L.,Plantae,Fabaceae,Indigofera tinctoria,Species," <b>Use</b>: Chemical products, Domestic, Environmental, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:500111-1),urn:lsid:ipni.org:names:500111-1
609,610,True,L.,Plantae,Fabaceae,Lathyrus cicera,Species," <b>Use</b>: Environmental, Food and Drink, Forage, <em>Medicine</em>, Toxins",POWO pages(/taxon/urn:lsid:ipni.org:names:501638-1),urn:lsid:ipni.org:names:501638-1
610,611,True,(G.Mey.) A.Delgado,Plantae,Fabaceae,Leptospron adenanthum,Species," <b>Use</b>: Food and Drink, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:60457245-2),urn:lsid:ipni.org:names:60457245-2
611,612,True,(L.) Lam.,Plantae,Fabaceae,Melilotus officinalis,Species," <b>Use</b>: Domestic, Food and Drink, Forage, <em>Medicine</em>, Miscellaneous",POWO pages(/taxon/urn:lsid:ipni.org:names:30429323-2),urn:lsid:ipni.org:names:30429323-2
612,613,True,(Lour.) Merr.,Plantae,Fabaceae,Ormocarpum cochinchinense,Species," <b>Use</b>: Chemical products, Food and Drink, <em>Medicine</em>, Miscellaneous",POWO pages(/taxon/urn:lsid:ipni.org:names:510616-1),urn:lsid:ipni.org:names:510616-1
613,614,True,(Roxb.) Hochr.,Plantae,Fabaceae,Ougeinia oojeinensis,Species," <b>Use</b>: Fibre, Food and Drink, <em>Medicine</em>, Miscellaneous, Toxins",POWO pages(/taxon/urn:lsid:ipni.org:names:511136-1),urn:lsid:ipni.org:names:511136-1
614,615,True,(DC.) Merr.,Plantae,Fabaceae,Parkia timoriana,Species," <b>Use</b>: Domestic, Environmental, Food and Drink, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:512235-1),urn:lsid:ipni.org:names:512235-1
615,616,True,(Roxb. ex Willd.) DC.,Plantae,Fabaceae,Pueraria tuberosa,Species," <b>Use</b>: , <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:516731-1),urn:lsid:ipni.org:names:516731-1
616,617,True,(Benth.) Kuntze,Plantae,Fabaceae,Tipuana tipu,Species," <b>Use</b>: , <em>Medicine</em>, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:254607-2),urn:lsid:ipni.org:names:254607-2
617,618,True,(L.) Verdc.,Plantae,Fabaceae,Vigna subterranea,Species," <b>Use</b>: Food, fodder, <em>medicine</em>.",POWO pages(/taxon/urn:lsid:ipni.org:names:525534-1),urn:lsid:ipni.org:names:525534-1
618,619,True,(Sims) DC.,Plantae,Fabaceae,Wisteria sinensis,Species," <b>Use</b>: Chemical products, Environmental, Food and Drink, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:60459148-2),urn:lsid:ipni.org:names:60459148-2
619,620,True,(Vent.) Schott & Endl.,Plantae,Malvaceae,Cola nitida,Species," <b>Use</b>:  rituals, <em>medicine</em>.",POWO pages(/taxon/urn:lsid:ipni.org:names:822755-1),urn:lsid:ipni.org:names:822755-1
620,621,True,Harms,Plantae,Passifloraceae,Adenia ellenbeckii,Species, <b>Use</b>:  <em>medicine</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:674077-1),urn:lsid:ipni.org:names:674077-1
621,622,True,(L.) Mansf.,Plantae,Zingiberaceae,Boesenbergia rotunda,Species," <b>Use</b>: Edible rhizomes, roots and young shoots, <em>medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:872224-1),urn:lsid:ipni.org:names:872224-1
622,623,True,L.,Plantae,Alismataceae,Alisma plantago-aquatica,Species," <b>Use</b>: Ornamental, <em>medicine</em>.",POWO pages(/taxon/urn:lsid:ipni.org:names:30019518-2),urn:lsid:ipni.org:names:30019518-2
623,624,True,(A.Rich.) Brongn.,Plantae,Fabaceae,Albizia anthelmintica,Species, <b>Use</b>: <em>Medicine</em>,POWO pages(/taxon/urn:lsid:ipni.org:names:473175-1),urn:lsid:ipni.org:names:473175-1
624,625,True,(L.f.) Benth.,Plantae,Fabaceae,Albizia odoratissima,Species," <b>Use</b>: Chemical products, Food and Drink, Forage, <em>Medicine</em>, Toxins",POWO pages(/taxon/urn:lsid:ipni.org:names:473340-1),urn:lsid:ipni.org:names:473340-1
625,626,True,L.,Plantae,Fabaceae,Bauhinia acuminata,Species," <b>Use</b>: Chemical products, Environmental, Food and Drink, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:481080-1),urn:lsid:ipni.org:names:481080-1
626,627,True,Lam.,Plantae,Fabaceae,Caragana arborescens,Species," <b>Use</b>: , <em>Medicine</em>, Miscellaneous",POWO pages(/taxon/urn:lsid:ipni.org:names:483792-1),urn:lsid:ipni.org:names:483792-1
627,628,True,L.,Plantae,Fabaceae,Crotalaria verrucosa,Species," <b>Use</b>: Environmental, <em>Medicine</em>, Weed",POWO pages(/taxon/urn:lsid:ipni.org:names:489042-1),urn:lsid:ipni.org:names:489042-1
628,629,True,(L.) Taub.,Plantae,Fabaceae,Cyamopsis tetragonoloba,Species," <b>Use</b>: , <em>Medicine</em>, Miscellaneous",POWO pages(/taxon/urn:lsid:ipni.org:names:489242-1),urn:lsid:ipni.org:names:489242-1
629,630,True,(L.) H.Ohashi & K.Ohashi,Plantae,Fabaceae,Grona barbata,Species," <b>Use</b>: Forage, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:77187394-1),urn:lsid:ipni.org:names:77187394-1
630,631,True,L.f.,Plantae,Fabaceae,Indigofera trita,Species, <b>Use</b>: <em>Medicine</em>,POWO pages(/taxon/urn:lsid:ipni.org:names:500135-1),urn:lsid:ipni.org:names:500135-1
631,632,True,(Thunb.) Schindl.,Plantae,Fabaceae,Kummerowia striata,Species," <b>Use</b>: , <em>Medicine</em>, Miscellaneous",POWO pages(/taxon/urn:lsid:ipni.org:names:134103-2),urn:lsid:ipni.org:names:134103-2
632,633,True,(Benth.) Benth. ex Baker,Plantae,Fabaceae,Millettia extensa,Species," <b>Use</b>: Chemical products, Environmental, Fibre, Forage, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:507364-1),urn:lsid:ipni.org:names:507364-1
633,634,True,(Rottler) Gagnon & G.P.Lewis,Plantae,Fabaceae,Moullava digyna,Species," <b>Use</b>: , Forage, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:77158131-1),urn:lsid:ipni.org:names:77158131-1
634,635,True,(Banks & Sol.) J.F.Macbr.,Plantae,Fabaceae,Prosopis farcta,Species," <b>Use</b>: Chemical products, Domestic, Forage, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:515819-1),urn:lsid:ipni.org:names:515819-1
635,636,True,(Rich.) H.S.Irwin & Barneby,Plantae,Fabaceae,Senna multijuga,Species," <b>Use</b>: Environmental, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:234544-2),urn:lsid:ipni.org:names:234544-2
636,637,True,(L.) Merr.,Plantae,Fabaceae,Sesbania sesban,Species," <b>Use</b>: , <em>Medicine</em>, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:518533-1),urn:lsid:ipni.org:names:518533-1
637,638,True,Aubl.,Plantae,Fabaceae,Taralea oppositifolia,Species," <b>Use</b>: Chemical products, <em>Medicine</em>, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:520179-1),urn:lsid:ipni.org:names:520179-1
638,639,True,(Warb.) Harms,Plantae,Salvadoraceae,Dobera loranthifolia,Species, <b>Use</b>: The kernel is also boiled and used as a stomach <em>medicine</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:779321-1),urn:lsid:ipni.org:names:779321-1
639,640,True,(Benth.) Schinz,Plantae,Amaranthaceae,Alternanthera lanceolata,Species, <b>Use</b>: Leaves and branches - Used in liquid <em>medicines</em> or in baths,POWO pages(/taxon/urn:lsid:ipni.org:names:10378-2),urn:lsid:ipni.org:names:10378-2
640,641,True,L.,Plantae,Fabaceae,Phaseolus vulgaris,Species," <b>Use</b>: Food, fodder, <em>medicine</em>.",POWO pages(/taxon/urn:lsid:ipni.org:names:514191-1),urn:lsid:ipni.org:names:514191-1
641,642,True,L.,Plantae,Equisetaceae,Equisetum giganteum,Species, <b>Use</b>: Stems and leaves - Used in liquid <em>medicines</em>,POWO pages(/taxon/urn:lsid:ipni.org:names:320302-2),urn:lsid:ipni.org:names:320302-2
642,643,True,L.,Plantae,Lamiaceae,Origanum vulgare,Species, <b>Use</b>: Leaves and flowers - Used in liquid <em>medicines</em> (Lagos-López,POWO pages(/taxon/urn:lsid:ipni.org:names:453395-1),urn:lsid:ipni.org:names:453395-1
643,644,True,Engl.,Plantae,Asparagaceae,Dracaena steudneri,Species, <b>Use</b>:  in minor <em>medicine</em>,POWO pages(/taxon/urn:lsid:ipni.org:names:534379-1),urn:lsid:ipni.org:names:534379-1
644,645,True,L.,Plantae,Fabaceae,Aeschynomene indica,Species," <b>Use</b>: , <em>Medicine</em>, Miscellaneous, Weed, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:472784-1),urn:lsid:ipni.org:names:472784-1
645,646,True,Olivier,Plantae,Fabaceae,Astragalus verus,Species," <b>Use</b>: Chemical products, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:480459-1),urn:lsid:ipni.org:names:480459-1
646,647,True,G.Lodd.,Plantae,Fabaceae,Baphia nitida,Species," <b>Use</b>: Chemical products, Environmental, <em>Medicine</em>, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:480895-1),urn:lsid:ipni.org:names:480895-1
647,648,True,L.,Plantae,Fabaceae,Ceratonia siliqua,Species," <b>Use</b>: , <em>Medicine</em>, Miscellaneous, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:485647-1),urn:lsid:ipni.org:names:485647-1
648,649,True,(Delile) A.Chev.,Plantae,Fabaceae,Faidherbia albida,Species," <b>Use</b>: Domestic, Environmental, Food and Drink, Forage, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:494764-1),urn:lsid:ipni.org:names:494764-1
649,650,True,L.,Plantae,Fabaceae,Gleditsia triacanthos,Species," <b>Use</b>: , <em>Medicine</em>, Miscellaneous, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:110723-2),urn:lsid:ipni.org:names:110723-2
650,651,True,(Medik.) Small,Plantae,Fabaceae,Guilandina major,Species," <b>Use</b>: Food and Drink, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:114718-2),urn:lsid:ipni.org:names:114718-2
651,652,True,(L.) Urb.,Plantae,Fabaceae,Pachyrhizus erosus,Species," <b>Use</b>: , Forage, <em>Medicine</em>, Toxins",POWO pages(/taxon/urn:lsid:ipni.org:names:179936-2),urn:lsid:ipni.org:names:179936-2
652,653,True,Miq.,Plantae,Fabaceae,Parkia nitida,Species," <b>Use</b>: Food and Drink, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:512215-1),urn:lsid:ipni.org:names:512215-1
653,654,True,Griseb.,Plantae,Fabaceae,Prioria copaifera,Species," <b>Use</b>: Chemical products, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:515766-1),urn:lsid:ipni.org:names:515766-1
654,655,True,"(Roxb.) Maslin, Seigler & Ebinger",Plantae,Fabaceae,Vachellia leucophloea,Species," <b>Use</b>: , <em>Medicine</em>, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:77132539-1),urn:lsid:ipni.org:names:77132539-1
655,656,True,(Forssk.) Galasso & Banfi,Plantae,Fabaceae,Vachellia tortilis,Species," <b>Use</b>: , <em>Medicine</em>, Miscellaneous, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:77087190-1),urn:lsid:ipni.org:names:77087190-1
656,657,True,(L.) Cout.,Plantae,Orobanchaceae,Cistanche phelypaea,Species, <b>Use</b>:  disorders in Somali traditional <em>medicine</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:661964-1),urn:lsid:ipni.org:names:661964-1
657,658,True,(L.) Harms,Plantae,Fabaceae,Myroxylon balsamum,Species," <b>Use</b>: Domestic, Environmental, <em>Medicine</em>, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:166483-2),urn:lsid:ipni.org:names:166483-2
658,659,True,Medik.,Plantae,Fabaceae,Alhagi maurorum,Species," <b>Use</b>: , <em>Medicine</em>, Miscellaneous, Weed, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:473473-1),urn:lsid:ipni.org:names:473473-1
659,660,True,Jacq.,Plantae,Fabaceae,Geoffroea spinosa,Species," <b>Use</b>: Food and Drink, <em>Medicine</em>, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:496501-1),urn:lsid:ipni.org:names:496501-1
660,661,True,H.Karst.,Plantae,Fabaceae,Haematoxylum brasiletto,Species," <b>Use</b>: Chemical products, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:497227-1),urn:lsid:ipni.org:names:497227-1
661,662,True,L.,Plantae,Fabaceae,Lupinus angustifolius,Species," <b>Use</b>: , <em>Medicine</em>, Toxins, Weed, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:504124-1),urn:lsid:ipni.org:names:504124-1
662,663,True,(L.f.) Ducke,Plantae,Fabaceae,Machaerium lunatum,Species," <b>Use</b>: Food and Drink, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:148561-2),urn:lsid:ipni.org:names:148561-2
663,664,True,(L.) Pierre,Plantae,Fabaceae,Pongamia pinnata,Species," <b>Use</b>: , <em>Medicine</em>, Miscellaneous, Toxins, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:515679-1),urn:lsid:ipni.org:names:515679-1
664,665,True,(L.) Druce,Plantae,Fabaceae,Prosopis cineraria,Species," <b>Use</b>: , Forage, <em>Medicine</em>, Miscellaneous, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:515801-1),urn:lsid:ipni.org:names:515801-1
665,666,True,(Jacq.) Dugand,Plantae,Fabaceae,Schnella glabra,Species," <b>Use</b>: Environmental, Fibre, <em>Medicine</em>, Miscellaneous",POWO pages(/taxon/urn:lsid:ipni.org:names:229758-2),urn:lsid:ipni.org:names:229758-2
666,667,True,(L.) Roxb.,Plantae,Fabaceae,Senna auriculata,Species," <b>Use</b>:  and Drink, <em>Medicine</em>, Miscellaneous, Toxins",POWO pages(/taxon/urn:lsid:ipni.org:names:518328-1),urn:lsid:ipni.org:names:518328-1
667,668,True,(L.) Schott,Plantae,Fabaceae,Styphnolobium japonicum,Species," <b>Use</b>: , <em>Medicine</em>, Toxins, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:1119529-2),urn:lsid:ipni.org:names:1119529-2
668,669,True,Sm.,Plantae,Fabaceae,Vicia graminea,Species, <b>Use</b>: <em>Medicine</em>,POWO pages(/taxon/urn:lsid:ipni.org:names:524789-1),urn:lsid:ipni.org:names:524789-1
669,670,True,Engl.,Plantae,Malvaceae,Cola usambarensis,Species, <b>Use</b>:  and <em>medicine</em> (Muir loc. cit.).,POWO pages(/taxon/urn:lsid:ipni.org:names:822807-1),urn:lsid:ipni.org:names:822807-1
670,671,True,Chiov.,Plantae,Orobanchaceae,Cyclocheilon physocalyx,Species, <b>Use</b>:  and as <em>medicine</em> for wounded camels.,POWO pages(/taxon/urn:lsid:ipni.org:names:862658-1),urn:lsid:ipni.org:names:862658-1
671,672,True,Hook.f.,Plantae,Schisandraceae,Illicium verum,Species," <b>Use</b>: Food and drink, <em>medicine</em>, ornamental.",POWO pages(/taxon/urn:lsid:ipni.org:names:554553-1),urn:lsid:ipni.org:names:554553-1
672,673,True,F.H.Wigg.,Plantae,Asteraceae,Taraxacum sect. Taraxacum,Species, <b>Use</b>: Used in liquid <em>medicines</em> (Cadena-González 2010).,POWO pages(/taxon/urn:lsid:ipni.org:names:254151-1),urn:lsid:ipni.org:names:254151-1
673,674,True,Schott,Plantae,Araceae,Pinellia pedatisecta,Species, <b>Use</b>: The poisonous tubers are used in <em>medicine</em> for treating,POWO pages(/taxon/urn:lsid:ipni.org:names:88085-1),urn:lsid:ipni.org:names:88085-1
674,675,True,(Oliv. & Hiern) Anderb.,Plantae,Asteraceae,Iphionopsis rotundifolia,Species, <b>Use</b>: Used as stomach <em>medicine</em>,POWO pages(/taxon/urn:lsid:ipni.org:names:915094-1),urn:lsid:ipni.org:names:915094-1
675,676,True,(Ker Gawl.) Miers,Plantae,Bignoniaceae,Pyrostegia venusta,Species," <b>Use</b>: Ornamental, traditional <em>medicine</em>.",POWO pages(/taxon/urn:lsid:ipni.org:names:110483-1),urn:lsid:ipni.org:names:110483-1
676,677,True,(Lam.) Kuntze,Plantae,Fabaceae,Butea monosperma,Species," <b>Use</b>:  and Drink, Forage, <em>Medicine</em>, Miscellaneous, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:482566-1),urn:lsid:ipni.org:names:482566-1
677,678,True,L.,Plantae,Fabaceae,Cassia javanica,Species," <b>Use</b>: Environmental, <em>Medicine</em>, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:484704-1),urn:lsid:ipni.org:names:484704-1
678,679,True,(L.) Link,Plantae,Fabaceae,Cytisus scoparius,Species," <b>Use</b>:  and Drink, Forage, <em>Medicine</em>, Weed, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:489963-1),urn:lsid:ipni.org:names:489963-1
679,680,True,(Willd.) Kuntze,Plantae,Fabaceae,Pentaclethra macroloba,Species," <b>Use</b>: Food and Drink, <em>Medicine</em>, Toxins, Wood",POWO pages(/taxon/urn:lsid:ipni.org:names:188076-2),urn:lsid:ipni.org:names:188076-2
680,681,True,L.,Plantae,Fabaceae,Psoralea pinnata,Species," <b>Use</b>: Environmental, <em>Medicine</em>, Weed",POWO pages(/taxon/urn:lsid:ipni.org:names:516230-1),urn:lsid:ipni.org:names:516230-1
681,682,True,(Lam.) Britton & Rose,Plantae,Fabaceae,Senegalia rugata,Species," <b>Use</b>: Domestic, Environmental, Food and Drink, <em>Medicine</em>",POWO pages(/taxon/urn:lsid:ipni.org:names:518300-1),urn:lsid:ipni.org:names:518300-1
682,683,True,(Weber) Y.Schouten & Veldkamp,Plantae,Poaceae,Anthoxanthum nitens,Species," <b>Use</b>:  <em>medicine</em>, distilled beverages, ceremonial.",POWO pages(/taxon/urn:lsid:ipni.org:names:914834-1),urn:lsid:ipni.org:names:914834-1
683,684,True,(L.) P.Beauv.,Plantae,Poaceae,Imperata cylindrica,Species," <b>Use</b>: , paper, traditional <em>medicine</em>, cosmetics.",POWO pages(/taxon/urn:lsid:ipni.org:names:30138371-2),urn:lsid:ipni.org:names:30138371-2
684,685,True,Roem. & Schult.,Plantae,Solanaceae,Lycium shawii,Species, <b>Use</b>: The species is much used in traditional <em>medicine</em> in Africa,POWO pages(/taxon/urn:lsid:ipni.org:names:816629-1),urn:lsid:ipni.org:names:816629-1
685,686,True,L.,Plantae,Fabaceae,Cicer arietinum,Species," <b>Use</b>: Food and drink, fodder, traditional <em>medicine</em>.",POWO pages(/taxon/urn:lsid:ipni.org:names:486336-1),urn:lsid:ipni.org:names:486336-1
686,687,True,L.,Plantae,Lamiaceae,Origanum majorana,Species, <b>Use</b>: Leaves and flowers - Used in liquid <em>medicines</em> to alleviate,POWO pages(/taxon/urn:lsid:ipni.org:names:453303-1),urn:lsid:ipni.org:names:453303-1
687,688,True,Paláu,Plantae,Verbenaceae,Aloysia citrodora,Species, <b>Use</b>: Stems and leaves - Used in liquid <em>medicines</em> as a sedative,POWO pages(/taxon/urn:lsid:ipni.org:names:1015994-1),urn:lsid:ipni.org:names:1015994-1
688,689,True,(Aubl.) D.Don,Plantae,Bignoniaceae,Jacaranda copaia,Species, <b>Use</b>: Branches - Used in liquid <em>medicines</em> to alleviate dry mouth,POWO pages(/taxon/urn:lsid:ipni.org:names:109789-1),urn:lsid:ipni.org:names:109789-1
689,690,True,Sw.,Plantae,Aristolochiaceae,Aristolochia grandiflora,Species," <b>Use</b>: Ornamental, traditional <em>medicine</em>, food plant of tropical",POWO pages(/taxon/urn:lsid:ipni.org:names:92978-1),urn:lsid:ipni.org:names:92978-1
690,691,True,L.f.,Plantae,Escalloniaceae,Escallonia myrtilloides,Species, <b>Use</b>: Leaves - Used in folk <em>medicine</em> (Galvis &amp; Morales 2010).,POWO pages(/taxon/urn:lsid:ipni.org:names:791067-1),urn:lsid:ipni.org:names:791067-1
